External_ID	Internal_ID
115860	6422
862968	20695
2704656	4040
2994661	13333
3036704	16952
586239	8032
712368	17609
28199	8677
2518644	5896
3233375	5962
3243051	15999
2020311	19243
3056445	3165
3077735	21587
92682	12925
3035692	14698
1661	4214
155322	9452
2986280	16451
1227	1883
37929	4330
411483	3811
216931	5600
903895	19190
1870884	1222
53444	3544
47493	3496
257708	8073
1223569	14114
3031418	140
2627843	7867
651822	9328
1915401	2184
1843490	461
1386924	17347
1113537	9093
2921386	10010
1524258	6705
866786	3127
2419842	9696
2911537	6580
545695	17134
649460	17488
281472	1578
3014267	3886
2679910	1287
272562	10549
613	1836
2055160	3312
88138	1581
3031148	2243
2887326	259
564064	20430
479978	4998
251695	13061
2866573	14560
3074103	18529
51366	2026
2541726	4502
648176	190
2619711	7749
191610	4699
2685012	9327
1507808	6210
2665642	5182
3122208	14145
3047874	9791
273036	9347
3110364	1455
1300039	7271
75612	13025
202947	15031
3398215	14672
3066167	19618
2867238	7906
92400	1699
321315	1560
415421	8035
1411902	7680
293388	2954
125216	2433
416213	8575
3342386	15016
3056374	2762
254719	6005
2975549	1642
2770089	167
28196	2621
68892	3373
2609272	8117
573139	2317
3390020	1055
1303	3348
2565926	3263
1352586	18125
2109360	2270
324602	17967
3118654	446
470931	6173
218673	7702
2590022	8664
319700	10271
2211635	2271
39486	3955
165435	21498
1931241	5982
410837	4350
2895818	4299
1886786	7841
2903683	12123
2851642	4511
3079925	1177
2921554	9858
340189	18816
2736640	5150
1678237	4499
1699067	721
2121	1690
645464	19834
1138587	4374
913	7293
84999	221
81461	2862
213117	842
2903869	12248
3399800	752
2714951	13892
681157	15936
2644704	7326
332339	1958
2864205	6857
1245471	13484
2637090	7655
2847305	6466
114687	5285
622451	538
1639348	15798
1434019	2324
2608728	2643
2062	531
658061	2646
388272	18569
323655	19291
2005375	983
1615674	5879
2854170	738
553981	6430
2495578	217
1160784	2558
2498452	7309
3381355	13449
1382928	74
1442155	292
54736	6059
2094	1655
2233801	1934
762296	1946
2630066	4569
2895559	4560
3231903	14566
186831	1230
2919626	2329
136844	5975
2848916	470
1458465	10833
51367	6980
3235107	13421
2796169	9722
3065958	16403
351195	967
3049085	11057
614	6240
390988	1504
1331736	511
2887327	260
279	2158
83291	5283
317013	14439
469322	2099
3116862	8325
2620131	2561
55508	8199
981604	6699
1822464	2522
1303590	3527
882094	9905
656088	5577
3121608	379
292629	189
82980	1856
2815775	1615
698969	11340
1377	3648
1288410	5870
2886044	19362
2643834	5410
2812006	618
1236046	9311
58842	2294
2839744	14761
120107	7834
203119	10645
37923	4303
743525	17619
524	8066
135613	244
1173263	18355
3082539	18471
1869285	1756
1515	3807
2921624	9582
146786	12958
2617939	4965
1705	4642
935590	16658
2562243	305
565575	12871
1229671	20714
2811506	2635
75385	5114
51161	7029
61434	1344
2587808	4378
392734	8744
2621013	6442
1968541	15882
2767358	576
2683272	6727
3031933	1269
921	7426
85007	201
3066301	12828
375549	15597
1346774	18094
1398	3102
155493	2046
1769779	7128
2610894	3853
3230488	8450
2836181	15171
169134	4320
386487	6372
2867024	15889
53365	1497
2617988	17999
3366853	1310
45456	54
585034	13679
2603433	722
253239	3817
1866885	1479
2748080	13211
2590869	8201
332999	20265
2603321	2216
993512	10197
2675232	988
2945021	828
439375	19331
908621	223
1385940	10918
1332188	9336
3392295	18396
2843198	228
91915	8034
2997335	11018
2944193	1264
2649892	4605
1652132	916
135620	644
1173270	13093
2071	1535
2720714	12016
3004094	4178
2932183	3599
1692040	255
446860	4316
1302376	5871
2563666	17125
29370	4002
1987580	6314
516075	6324
453816	9203
2425	2068
2795691	804
1408272	18593
2841264	939
869729	13699
765964	16746
2614639	4505
932919	9910
28895	1119
2934315	4017
526967	17714
340190	18817
1357288	20822
1609546	1628
53419	8975
2490858	3321
1692041	668
2563667	17126
1847	1532
941986	5129
2077147	18673
1655488	1449
480391	3447
28065	2491
364409	2411
2625420	3995
2583377	3301
118882	691
2920537	15005
206351	290
103621	4184
1104321	19346
53246	2009
1881	4981
188770	12621
2921565	9572
2866628	16442
28173	6907
533206	303
3136731	9430
86040	19063
135614	245
2854257	14613
3082540	18472
2074	5145
1380773	10209
3082519	18451
445930	4217
33883	4468
2603322	454
2675233	989
2012	533
2945022	829
3397672	11622
454662	15107
131567	2
2953975	19509
742030	253
906	1306
84992	79
2162846	544
3138237	11293
1903409	612
155866	3482
1194400	22056
2749991	4906
3137369	7665
2811415	8553
2054641	9687
2614972	6802
94	7573
191579	20213
485880	5860
29314	4814
3374108	739
1524216	908
1944646	5540
2448023	549
141	8929
2615019	20137
498213	20697
1335631	2061
2560058	16122
1569	1015
33993	2208
144	8932
2843305	711
2904523	11318
2609250	4528
52022	9261
257482	6312
3108351	21993
880072	17032
132919	4917
908622	555
1365188	17065
1225128	8079
54006	4128
2686014	7527
2854186	2327
658600	21466
448385	17554
209841	15021
1386	956
2720029	13618
452439	8429
32009	16462
31988	2124
74031	7707
2120	1710
645463	10727
2005355	1256
194424	8712
68295	163
2649241	8356
532	2119
2014742	6966
1234	2633
2600303	559
3093922	21966
192955	18806
2651280	3048
673534	1505
3027942	42
846	2478
182709	963
2782166	4506
1264	3801
53457	1411
2092	564
2845253	857
271881	3516
930778	20957
47875	4989
1665628	565
145360	508
1234367	21470
2201356	13159
2686004	1863
2639383	7068
2975727	12368
158846	1302
1914525	16057
1211776	21360
244787	8716
1085647	5787
255527	648
2628350	7966
2081791	15572
2041036	4740
1169410	19180
33925	568
1682113	4797
940557	2640
1197717	9324
1675036	4093
637386	18990
2769486	6017
1643824	552
88233	3506
47421	8256
3242689	3565
1433996	2693
2039	4640
2675270	3069
28056	525
360104	16819
2129	573
3025756	4057
2638756	4107
39687	4840
1306993	5872
1502180	2169
556257	2162
1884449	982
641491	8840
2609267	8110
2903568	12644
184925	18261
1802340	35
2685818	700
1763363	581
189775	142
1346772	18092
1396	9448
545865	2672
2621165	20464
1853224	2797
2641838	8517
361111	8807
2975989	11491
1071773	21423
2879622	11007
146827	4686
1433513	10336
1470200	8478
85404	7054
1318	3358
3238629	12594
52604	584
1437009	7508
83262	4809
1344552	2487
1584	3451
1163752	15256
657419	8012
76335	18225
46165	5439
1301283	586
2897177	787
406817	14278
42234	5219
191	2229
207721	14431
66269	6172
1874317	6014
3140250	14397
2768068	5363
3238630	12595
1319	10296
2491679	13764
1955042	589
2932254	20491
156885	1891
2937787	15979
2563664	17123
2508289	8336
2778078	11415
3047867	16563
1090615	5483
484508	972
2745511	5915
2829597	16155
445709	8331
487215	17887
476528	2050
1925021	2964
1105111	21318
1609627	3322
2613784	8302
37928	4283
3058376	11616
2932247	4546
40269	6992
3039985	591
93059	18417
3119833	759
2829291	579
2953809	16260
1502	3724
2874284	9535
2812025	2727
361101	3386
2975979	11684
2518994	7120
3239420	11090
3029205	2288
2109	1657
3140788	3412
2082385	16424
2954011	19538
556288	4407
135858	1291
418700	1988
2099693	11481
2509457	4381
2903764	12162
2599640	15719
413404	14315
3020832	1981
2903098	20004
2131	567
2637762	4905
1511761	3436
2565531	7205
84994	547
883811	600
67332	5252
2762275	373
1248727	601
3039392	10094
2997349	1827
2576919	16545
2795776	9047
147067	1559
1796	4829
34064	602
2171623	11315
3029272	3843
61593	1886
2844358	3090
29556	1666
53437	5447
135621	606
3082547	18390
652	7001
83664	11132
257363	21345
3242416	6808
2906072	15666
2887365	607
3074822	6186
169402	19470
1859128	2712
3085096	609
580372	793
393595	14678
1202962	14837
1618022	20728
2981135	5386
3149307	714
3066295	12823
1903410	613
1541822	2258
2911520	14579
2781774	2922
229155	8937
2763672	4014
28885	5793
2975811	12430
446462	11861
908935	1461
152161	2176
1646377	6289
74329	7953
2891210	5819
1293576	17080
33038	3996
2639704	3340
1903412	615
948107	8373
2623546	9286
311181	2452
412032	623
69823	4078
29447	6483
45404	688
261825	1993
34029	8423
2837485	995
1071679	8391
3394235	9201
114881	1678
1930058	4619
1173284	13097
1795874	16507
2703677	1024
2683591	11593
118968	629
29330	1035
1938606	16307
2820710	6788
129958	3709
2080740	4744
1301080	780
1914329	15946
2681310	6597
1159203	5655
3051138	2513
970	1301
1434026	1134
1442156	792
2915619	20164
243272	5695
2681766	20423
33057	2599
2917724	11776
497725	6134
1843488	176
521392	4416
2644172	6371
2810196	14757
2888809	1262
28171	6905
2508708	3471
1218315	15635
2675218	4753
55603	1675
2794999	8855
1511	3929
298654	5464
3031449	112
956149	13910
1791	4824
169963	9888
1834189	3620
630515	5037
1654787	1771
3072461	922
914149	19135
1136178	10178
1017	20022
29555	1665
1033732	21875
150829	8990
487173	4104
1296540	3586
204525	8071
3377525	345
57045	18774
3231896	1829
1903704	3310
447020	1610
3036303	4117
47871	4987
2617509	8214
573569	5774
2591633	6557
1918945	6964
2267265	9501
38986	5636
1007676	3535
288436	7365
2608935	6042
3071408	7886
2100729	9976
1385998	17823
1750598	389
57678	17146
267893	660
2592652	4462
3379134	8
2630303	6703
2886510	20261
700274	5124
202746	2617
42684	5221
641	662
291183	17321
2764705	8101
1856406	9490
1478019	16586
1737405	179
1196216	9375
1322345	13730
1268	496
391953	8439
931531	20471
1579	3450
2147	1635
3240449	818
2767891	1084
938155	3534
3132029	566
2303527	1748
1390395	15964
1543721	6463
913076	18834
637380	20637
1099853	20397
2375	1296
375929	3887
659019	18021
2709666	1921
2175648	11151
115541	10466
2954665	9614
2767888	1081
111504	7231
3058430	18510
586416	3026
1658781	2261
565663	10483
1752724	387
28231	2729
48984	18972
2975157	20547
349101	15854
475230	1028
468	676
216937	5606
1141883	16330
1412495	21060
2968086	5110
2775245	14821
407	2149
29395	1050
3349875	18239
1004786	19111
110505	4783
2013	1565
162289	1314
526524	60
2880932	15690
33888	4522
1196056	8962
1780362	8642
1528104	12708
3084969	680
2688777	7613
119858	9681
3020825	2287
1620385	4436
1029825	19336
146922	5288
3400153	16891
541229	20654
2627139	4337
33014	11129
2620789	8412
31993	685
217204	8134
486993	18827
1869241	18229
252965	1126
2118	1709
46466	1111
3073562	11498
479437	12734
166486	3943
228745	8791
29571	6659
2843308	712
2615025	20105
3100113	6692
2828366	1894
1356861	12982
69578	1427
3037257	11494
2676781	2344
28072	18224
33969	1092
539813	6035
235	15622
67255	5239
889300	7341
1907	5191
1779136	390
409438	13667
3108389	11117
1853220	350
296745	3010
1750719	9865
486	8460
547045	16665
2637870	3176
415229	6541
2843330	8065
622759	19706
45401	687
33922	1669
81463	1297
2267699	7342
69277	689
1653176	2260
13689	7779
1293499	900
1397264	20472
3153719	553
494	8503
2815296	1818
2137278	698
1224146	14127
86265	5827
2057800	4193
2742649	18932
1853221	896
415001	868
2576356	9505
768507	2792
2929157	4038
1121308	10733
203492	920
2005525	9129
33990	19409
2849039	17622
74201	122
2831090	707
1924	5196
632569	5157
1649466	2395
945	15759
85031	543
2954566	9594
596153	16433
568386	674
2975734	12374
2734	3855
2813035	703
61635	5638
2626258	20140
203693	97
2618799	7994
2576756	3882
1622118	20139
226910	5846
1534349	4875
904	1304
436717	15219
3142785	713
2060726	19294
299152	4994
1710356	18880
2602015	7585
361575	4349
1917166	18532
1111732	14562
2767893	1086
85028	519
942	719
3016050	5710
1495646	75
478749	10762
1430	17731
2761579	20487
1348584	21597
129337	1051
710421	11524
1766	4821
2907186	2766
815	9118
42858	2941
1352	3602
2844601	730
1440	17734
1824638	6961
2781961	21943
2571746	8403
2903794	12188
3028312	16300
3077944	723
2903900	7615
507626	6629
171282	1684
203	8619
1805714	3937
41295	726
82801	3672
1309411	9281
2716812	5462
117743	886
1404429	15336
712633	10299
1427364	6377
2321115	2624
1138194	15563
2954633	9610
3058398	3156
112009	6592
69966	2945
2664091	3405
3377529	17294
1485594	2118
1032851	4716
495	8466
2490855	3976
187272	14378
996639	18718
2886821	14091
1541445	2172
1334048	18043
72758	9395
1027396	9912
42353	16226
3025663	11214
2567896	9184
339617	6777
3031143	733
1205	12926
1827469	16120
2676739	3897
2592653	3424
995019	776
2966554	16357
870501	16910
393661	2077
3031144	734
1935184	17352
1206	18299
3031145	735
675864	5054
2857064	7993
74032	2297
31989	737
2731450	9076
41297	740
82803	3673
663887	18023
173559	4942
2921686	9584
33071	5731
1504576	1811
117157	5120
3043330	15245
2820280	742
45362	1714
1573	1420
1163741	16764
510685	748
3374599	20425
2963406	4571
3341793	10108
1660073	8640
2139	5593
2903106	1639
2128	1711
632773	3044
2710758	4176
2500543	13839
2625061	20529
1835254	8314
2780077	15221
3074378	11435
68298	420
47850	4982
2974023	17180
433	760
553510	5316
191390	5841
2545798	13895
319653	3445
513050	8776
3142938	3501
1253	1060
3385905	762
2592333	3988
1842536	19212
2641353	7019
1789	4777
2865833	11851
2024973	364
2066479	6214
32011	764
52764	7228
547188	17269
629	1837
2954726	10073
768490	14165
1813606	9162
1440052	13814
1630406	21689
621374	8405
2008793	768
314722	6540
2963431	11120
47715	3504
743299	16723
238783	2249
259536	15251
373540	8955
2685905	991
29521	2751
1551504	2874
163011	5840
1634516	16003
3036128	8280
3078171	1643
2787629	14090
1805431	3618
3395465	9436
32025	8592
3144975	10683
33055	778
1340494	17782
2870718	8060
1971	5210
380358	14408
85015	527
1187956	10215
2575375	14083
314723	17056
2921389	9761
2963432	11012
3046368	431
701177	18725
1920424	9970
1737406	468
1443105	18602
1632780	2194
34085	20218
2808923	791
2684405	4755
3070679	9797
225058	794
1138190	15562
36839	3739
334715	6981
2647080	7969
1582879	475
2760083	4968
669359	18294
72293	796
1435981	10223
2675791	6085
3096221	18479
131318	4683
2808963	801
941193	18574
85025	517
939	2660
644282	17031
1246119	18148
2921479	9554
2585135	4610
260799	17692
2932623	802
91892	14326
224467	803
119069	295
2028345	8184
189779	806
2995122	1605
204434	809
533207	812
158500	7845
96241	9680
1382927	16784
2202827	7402
199592	4481
1306787	6714
45497	4137
2618869	3767
680248	15601
1352936	18190
103731	5159
1348911	17424
134550	863
909929	175
321327	18344
1412593	21158
1454636	20933
2589797	4611
1282358	13876
333965	6323
2562244	814
2777185	9711
2643636	4052
2807512	17272
2975684	12337
1412508	21073
2211325	815
224027	823
3082951	15391
261385	8726
2627954	8249
946234	1162
117563	1107
3384767	10111
323413	1932
1506334	13112
1608298	1910
3374104	16454
641876	821
2803851	2944
3059080	11432
31984	419
320778	6888
2086584	3854
84565	1859
354354	17484
3035514	9645
45972	2899
1789224	7168
53435	8976
135619	248
3082545	18388
1389489	17996
2070	530
2424	9304
189201	18803
485255	436
2781023	6559
3058394	3155
67814	135
235986	5413
558314	824
2643817	5516
1845000	15763
2837510	1002
762210	4259
34037	1838
1295327	2351
29394	3670
1808977	1950
3240934	12603
3135229	13405
3141462	21636
240495	5148
919	2449
2834378	2740
2689107	16553
1737490	7110
33992	19377
2052056	6183
1918946	6965
573570	5775
2591634	20463
69367	4473
712710	20407
2904715	835
1852374	1330
1810868	2521
452627	6698
1763827	2342
544580	4187
1854	1569
509192	10526
1980697	2540
3036300	10841
2575440	5087
1853278	8481
171558	888
125287	1472
41201	1839
269484	19444
3085657	457
983507	2321
2643747	20169
2647733	3162
2528027	17221
47490	3706
224471	775
1191912	21646
98794	13975
351052	6443
2903671	12111
412690	4576
151783	8344
3077335	15513
1980674	9972
182899	2664
3031665	852
2587597	13172
485447	6793
233189	1340
2842531	1173
3070814	10796
538948	20337
2506452	4749
2758710	4953
1326753	14142
539742	1047
1437838	9918
3035472	12993
2615042	20111
566277	2784
1873716	16172
471827	3715
543372	416
3065952	16397
1535768	5334
2692802	20800
2050	1353
590652	4793
48461	864
1227739	21950
134621	865
1443919	2257
2681984	6165
155976	5162
2636513	20590
3098986	5634
1921782	870
288021	2373
46123	1096
1265370	14021
2736875	7285
2646778	8673
334413	10838
375919	19481
1441386	9319
29580	2480
666506	876
1849427	13815
28263	1354
2712698	7506
626	1852
2008790	767
659	6885
3236654	1777
309512	2310
2903637	12082
1127134	11544
2657486	7482
3077916	19665
3389872	19288
2609962	7042
1759089	6799
119602	17890
2649329	8573
620	1789
1664069	2961
1940610	7500
1193502	16915
218111	19473
1221500	3039
1408277	18598
1432792	6611
1853222	895
2620411	7294
3035471	15843
267894	661
558436	17410
1945662	7609
2576307	10615
2744479	6789
3149179	4437
710685	11527
1960083	4191
555217	19705
1743159	8308
99479	1412
2984146	16865
51514	1147
219686	897
485256	166
863643	3875
1962854	901
2813727	4293
3104269	265
3157339	10328
3115296	9780
3074204	9648
413497	6110
44933	6625
2903857	12238
655015	7249
1243617	18891
1036171	9939
1492737	19967
3137370	7666
68231	5271
1077263	184
178440	9022
1734031	4446
682956	3242
29341	3737
2830996	10995
1262449	10562
2565782	6533
56146	8948
693072	903
2107	1656
351604	8915
141389	6640
2527984	17236
2936790	14256
1801629	18373
929557	21444
1055686	907
142554	18420
38286	4656
3075927	11872
1249663	19792
3066251	19401
255526	632
213483	914
68212	18197
189777	918
204433	301
2306583	14597
2886361	13260
489910	2938
3120748	919
1904377	2167
1344046	18083
858305	20953
1404864	7280
2774562	15453
28094	8402
490567	1920
1961799	9023
1105096	21339
558537	8267
2872652	7818
2762286	9142
29491	14972
984129	18549
859144	3059
2975950	12673
882095	9906
3121609	935
2508882	4630
2042066	2031
444432	2171
3071002	476
1863	4387
487214	10247
2171986	937
2975289	9777
200451	13035
511746	17198
157268	8603
907197	2010
2025492	9400
728066	4351
2056258	11964
2749809	9719
1400864	18362
1172428	2651
406425	19743
28038	3554
398511	9845
2984845	9827
210007	10225
167964	4162
2732587	1873
3237103	9846
2815910	5736
35554	8902
2600177	948
2994484	14058
2814293	6852
1159201	5653
1663717	1252
2837503	997
35703	6023
243233	14563
3342538	10109
3028070	4020
45669	950
674703	15438
170187	10242
184250	17906
2748873	12029
1358422	13736
63561	8851
1302	3347
2779519	5526
2989734	11417
84107	551
2906515	16897
112008	1939
69965	951
29331	957
1938607	15968
1775705	2263
46125	3659
60137	7699
1699624	15236
2079791	4563
313985	8906
1649475	2647
108525	961
1967	5208
44010	4781
396811	17466
331654	966
2661801	7374
1442554	18367
2493629	2391
2742665	13570
266062	6539
379065	968
863767	9900
566546	13676
482460	971
704093	973
222136	8604
474394	6940
53635	5499
2564040	9007
119066	289
60520	3515
2903681	12121
206403	8672
2779775	4623
2966552	3842
1637862	16503
